Time,ActuatorDispl Command,ActuatorDispl,AD6 VicGauge0,AD7 VicGauge1,Load,Strain (Gauge0),Strain (Gauge1),Engr. Stress,,Specimen,LTA01,
66.332031,1.8138549,1.81279,1.0318313,0.88911861,615.45117,10.318313,0.423450307,580.2623001,,,,
66.352051,1.8148559,1.8135947,1.0318227,0.88908499,615.39117,10.318227,0.423434295,580.2057307,,,,
66.37207,1.8158569,1.8146939,1.0344361,0.89005417,615.46332,10.344361,0.423895876,580.2737554,,,,
66.39209,1.8168579,1.8156993,1.0426109,0.89838713,615.45068,10.426109,0.427864519,580.2618381,,,,
66.412109,1.8178589,1.8166775,1.044886,0.90005994,615.57281,10.44886,0.428661209,580.3769853,,,,
66.432129,1.8188598,1.817564,1.0448869,0.8999899,615.52643,10.448869,0.428627852,580.3332571,,,,
66.452148,1.8198608,1.8186815,1.0448908,0.90000331,615.63062,10.448908,0.428634238,580.4314899,,,,
66.472168,1.8208618,1.8197244,1.0448864,0.90001577,615.78656,10.448864,0.428640172,580.578514,,,,
66.492188,1.8218628,1.8206484,1.04615,0.90124255,615.71564,10.4615,0.429224437,580.5116489,,,,
66.512207,1.8228638,1.8215131,1.0564297,0.91058224,615.73651,10.564297,0.433672544,580.5313256,,,,
66.532227,1.8238647,1.8226051,1.0592662,0.91242135,615.93219,10.592662,0.434548435,580.7158175,,,,
66.552246,1.8248657,1.8236092,1.0617259,0.91460764,616.00775,10.617259,0.435589675,580.7870573,,,,
66.572266,1.8258667,1.8246526,1.061717,0.91457373,616.25031,10.61717,0.435573525,581.0157487,,,,
66.592285,1.8268677,1.8256406,1.0617237,0.914572,616.2074,10.617237,0.435572701,580.9752921,,,,
66.612305,1.8278687,1.8268529,1.0617726,0.9145757,616.2735,10.617726,0.435574463,581.0376128,,,,
66.632324,1.8288696,1.827785,1.0629659,0.91612303,616.19812,10.629659,0.436311392,580.9665427,,,,
66.652344,1.8298706,1.8286915,1.0723349,0.92361861,616.18835,10.723349,0.439881226,580.9573313,,,,
66.672363,1.8308716,1.8296375,1.0763853,0.92734843,616.27448,10.763853,0.441657584,581.0385368,,,,
66.692383,1.8318726,1.8307363,1.0788436,0.92952979,616.30121,10.788436,0.442696476,581.0637385,,,,
66.712402,1.8328736,1.8317246,1.0788826,0.92950559,616.36548,10.788826,0.44268495,581.1243338,,,,
66.732422,1.8338745,1.8325893,1.0788562,0.92950392,616.29468,10.788562,0.442684155,581.0575818,,,,
66.752441,1.8348755,1.8337305,1.0788924,0.92950308,616.36072,10.788924,0.442683755,581.1198459,,,,
66.772461,1.8358765,1.8348329,1.0801036,0.93048704,616.36938,10.801036,0.443152374,581.1280108,,,,
66.79248,1.8368775,1.8357136,1.0896096,0.93889105,616.3493,10.896096,0.447154855,581.1090789,,,,
66.8125,1.8378785,1.8367257,1.0928099,0.94042504,616.67975,10.928099,0.447885431,581.4206352,,,,
66.83252,1.8388793,1.8378236,1.0928811,0.94166189,616.61993,10.928811,0.448474492,581.3642354,,,,
66.852539,1.8398803,1.8386309,1.0928714,0.94166821,616.54272,10.928714,0.448477502,581.29144,,,,
66.872559,1.8408813,1.8398657,1.0928764,0.94164455,616.68774,10.928764,0.448466233,581.4281683,,,,
66.892578,1.8418823,1.8406891,1.0956244,0.94412553,616.79291,10.956244,0.449647821,581.5273252,,,,
66.912598,1.8428833,1.8416712,1.1037531,0.95033377,616.87854,11.037531,0.452604548,581.6080592,,,,
66.932617,1.8438842,1.8427508,1.1062591,0.95314085,616.89417,11.062591,0.453941444,581.6227955,,,,
66.952637,1.8448852,1.8438482,1.1062655,0.95315629,616.95538,11.062655,0.453948797,581.6805058,,,,
66.972656,1.8458862,1.8447938,1.1062291,0.95314455,617.10052,11.062291,0.453943206,581.8173473,,,,
66.992676,1.8468872,1.8458465,1.1062617,0.95311588,617.05023,11.062617,0.453929552,581.7699327,,,,
67.012695,1.8478882,1.8468952,1.1087652,0.95503384,616.99207,11.087652,0.454842997,581.715098,,,,
67.032715,1.8488891,1.8477473,1.1087961,0.95502591,617.05151,11.087961,0.45483922,581.7711395,,,,
67.052734,1.8498901,1.8489145,1.118109,0.96314156,617.19269,11.18109,0.458704367,581.9042474,,,,
67.072754,1.8508911,1.8498837,1.1230206,0.96783966,617.26288,11.230206,0.460941877,581.9704243,,,,
67.092773,1.8518921,1.850872,1.1231439,0.96782631,617.22003,11.231439,0.460935519,581.9300243,,,,
67.112793,1.8528931,1.851776,1.1230896,0.96783048,617.32684,11.230896,0.460937505,582.0307273,,,,
67.132813,1.853894,1.8529552,1.1230766,0.96780235,617.47406,11.230766,0.460924108,582.1695299,,,,
67.152832,1.854895,1.8537827,1.1255119,0.97001672,617.4693,11.255119,0.461978721,582.1650421,,,,
67.172852,1.855896,1.8548002,1.1344951,0.97006446,617.47089,11.344951,0.462001457,582.1665412,,,,
67.192871,1.856897,1.8558717,1.1386579,0.97746694,617.47937,11.386579,0.465526951,582.1745363,,,,
67.212891,1.857898,1.856814,1.1401428,0.98097914,617.63464,11.401428,0.467199667,582.3209286,,,,
67.23291,1.8588989,1.857895,1.1401851,0.98249227,617.62079,11.401851,0.467920308,582.3078705,,,,
67.25293,1.8598999,1.8587971,1.1402011,0.9825083,617.78455,11.402011,0.467927942,582.4622674,,,,
67.272949,1.8609009,1.8597895,1.1401964,0.98248291,617.86676,11.401964,0.46791585,582.539777,,,,
67.292969,1.8619019,1.8607497,1.1426334,0.98439032,617.88007,11.426334,0.46882427,582.552326,,,,
67.312988,1.8629029,1.8618078,1.1504477,0.99177784,617.94879,11.504477,0.472342639,582.6171169,,,,
67.333008,1.8639038,1.8628758,1.1530423,0.9936946,618.04236,11.530423,0.473255513,582.7053369,,,,
67.353027,1.8649048,1.8638978,1.1557981,0.99620908,617.98773,11.557981,0.474453055,582.6538305,,,,
67.373047,1.8659058,1.8648031,1.1557462,0.99618673,617.96265,11.557462,0.474442411,582.6301844,,,,
67.393066,1.8669068,1.865837,1.1557673,0.99616575,617.97003,11.557673,0.474432419,582.6371425,,,,
67.413086,1.8679078,1.8667803,1.1557902,0.99616164,617.97888,11.557902,0.474430461,582.6454865,,,,
67.433105,1.8689086,1.8678867,1.163703,0.99715024,618.04578,11.63703,0.474901291,582.7085614,,,,
67.453125,1.8699096,1.8690244,1.1663357,1.0049212,618.30627,11.663357,0.478602277,582.9541577,,,,
67.473145,1.8709106,1.8698335,1.1688854,1.0064654,618.21265,11.688854,0.479337715,582.8658905,,,,
67.493164,1.8719116,1.8709702,1.1688441,1.0064493,618.22192,11.688441,0.479330047,582.8746305,,,,
67.513184,1.8729126,1.8719592,1.1687932,1.0064914,618.34424,11.687932,0.479350098,582.9899567,,,,
67.533203,1.8739135,1.8728738,1.1713364,1.0064996,618.19037,11.713364,0.479354003,582.8448844,,,,
67.553223,1.8749145,1.8737267,1.171344,1.0092726,618.22491,11.71344,0.480674668,582.8774495,,,,
67.573242,1.8759155,1.8749127,1.1806489,1.0172493,618.42419,11.806489,0.484473639,583.0653355,,,,
67.593262,1.8769165,1.8759834,1.1843638,1.0203784,618.30194,11.843638,0.4859639,582.9500753,,,,
67.613281,1.8779175,1.8768966,1.1843472,1.0203882,618.36389,11.843472,0.485968567,583.0084832,,,,
67.633301,1.8789184,1.878004,1.1843879,1.0203727,618.46185,11.843879,0.485961185,583.1008423,,,,
67.65332,1.8799194,1.8789302,1.1844016,1.020363,618.48755,11.844016,0.485956565,583.1250729,,,,
67.67334,1.8809204,1.8798792,1.1843872,1.0203375,618.67493,11.843872,0.485944421,583.3017393,,,,
67.693359,1.8819214,1.8809217,1.1871741,1.0225016,618.75342,11.871741,0.486975092,583.3757416,,,,
67.713379,1.8829224,1.8819705,1.1974586,1.0315629,618.79114,11.974586,0.491290613,583.4113049,,,,
67.733398,1.8839233,1.8829035,1.2000015,1.0340331,618.74512,12.000015,0.492467067,583.3679161,,,,
67.753418,1.8849243,1.8838762,1.2024634,1.0359488,618.83398,12.024634,0.493379435,583.4516955,,,,
67.773438,1.8859253,1.8849356,1.2024508,1.035905,618.86163,12.024508,0.493358575,583.4777646,,,,
67.793457,1.8869263,1.8861762,1.2024354,1.0359523,618.86218,12.024354,0.493381102,583.4782831,,,,
67.813477,1.8879273,1.88714,1.2024868,1.0359933,618.95087,12.024868,0.493400629,583.5619022,,,,
67.833496,1.8889282,1.8878669,1.2131476,1.0371413,618.97626,12.131476,0.493947373,583.5858405,,,,
67.853516,1.8899292,1.8890756,1.2158571,1.045231,619.12665,12.158571,0.497800162,583.7276319,,,,
67.873535,1.8909302,1.8899081,1.2183602,1.0473931,619.00989,12.183602,0.49882988,583.6175477,,,,
67.893555,1.8919312,1.8910587,1.2183549,1.049578,619.07141,12.183549,0.499870458,583.6755503,,,,
67.913574,1.8929322,1.8920301,1.2183316,1.0495789,619.26178,12.183316,0.499870886,583.8550357,,,,
67.933594,1.8939331,1.892925,1.2183578,1.0495917,619.23114,12.183578,0.499876982,583.8261476,,,,
67.953613,1.8949341,1.893862,1.2195809,1.0501902,619.34924,12.195809,0.500162023,583.9374951,,,,
67.973633,1.8959351,1.8951495,1.2292771,1.0586219,619.36493,12.292771,0.504177692,583.952288,,,,
67.993652,1.8969361,1.8960208,1.2314099,1.0608746,619.26544,12.314099,0.50525056,583.8584865,,,,
68.013672,1.8979371,1.8969197,1.2314618,1.0608815,619.40015,12.314618,0.505253846,583.9854943,,,,
68.033691,1.8989379,1.8981379,1.2314218,1.0608972,619.37079,12.314218,0.505261323,583.957813,,,,
68.053711,1.8999389,1.8988746,1.2314523,1.0608529,619.41254,12.314523,0.505240225,583.9971759,,,,
68.07373,1.9009399,1.9000361,1.2338604,1.0629675,619.61182,12.338604,0.506247321,584.1850619,,,,
68.09375,1.9019409,1.9012005,1.2339165,1.0630058,619.56873,12.339165,0.506265562,584.1444356,,,,
68.11377,1.9029419,1.9018886,1.2457173,1.0708685,619.50049,12.457173,0.51001024,584.0800973,,,,
68.133789,1.9039428,1.9030956,1.248233,1.0733032,619.50989,12.48233,0.511169786,584.0889598,,,,
68.153809,1.9049438,1.9042127,1.2482364,1.0748491,619.54822,12.482364,0.511906034,584.1250983,,,,
68.173828,1.9059448,1.9049954,1.2482284,1.0748498,619.45129,12.482284,0.511906368,584.0337103,,,,
68.193848,1.9069458,1.9059633,1.2482237,1.0748632,619.62585,12.482237,0.511912749,584.1982897,,,,
68.213867,1.9079468,1.9069352,1.2494403,1.0761151,619.84265,12.494403,0.512508977,584.402694,,,,
68.233887,1.9089477,1.9080089,1.2601228,1.076156,619.73828,12.601228,0.512528456,584.3042915,,,,
68.253906,1.9099487,1.9091618,1.2629015,1.0851557,619.90411,12.629015,0.51681464,584.46064,,,,
68.273926,1.9109497,1.9100653,1.2653679,1.0873322,619.90247,12.653679,0.517851217,584.4590938,,,,
68.293945,1.9119507,1.9111065,1.2653576,1.0898279,619.87097,12.653576,0.519039815,584.4293948,,,,
68.313965,1.9129517,1.9119947,1.265358,1.0898079,619.94769,12.65358,0.51903029,584.5017283,,,,
68.333984,1.9139527,1.9129491,1.265373,1.0898277,620.01563,12.65373,0.51903972,584.5657838,,,,
68.354004,1.9149536,1.9140286,1.266601,1.0910922,620.1004,12.66601,0.519641949,584.645707,,,,
68.374023,1.9159546,1.9150407,1.2762142,1.0988393,620.11951,12.762142,0.523331571,584.6637244,,,,
68.394043,1.9169556,1.9162183,1.2784185,1.1007463,620.24341,12.784185,0.524239796,584.7805403,,,,
68.414063,1.9179566,1.9169555,1.2783396,1.1007123,620.25256,12.783396,0.524223603,584.7891671,,,,
68.434082,1.9189576,1.9183193,1.2783622,1.1007774,620.24506,12.783622,0.524254608,584.782096,,,,
68.454102,1.9199585,1.9192872,1.2784104,1.1006964,620.38593,12.784104,0.524216031,584.9149116,,,,
68.474121,1.9209595,1.9202943,1.2784622,1.1007243,620.32513,12.784622,0.524229318,584.8575879,,,,
68.494141,1.9219605,1.9211942,1.290185,1.1050253,620.3913,12.90185,0.526277706,584.9199746,,,,
68.51416,1.9229615,1.9221715,1.2927593,1.1111085,620.45496,12.927593,0.529174882,584.9799948,,,,
68.53418,1.9239625,1.922977,1.2927256,1.1131419,620.32477,12.927256,0.530143306,584.8572485,,,,
68.554199,1.9249634,1.9241607,1.2927616,1.1131397,620.50372,12.927616,0.530142258,585.0259669,,,,
68.574219,1.9259644,1.9251661,1.2927737,1.1131279,620.43176,12.927737,0.530136639,584.9581213,,,,
68.594238,1.9269654,1.9261706,1.2927482,1.1131665,620.61255,12.927482,0.530155022,585.1285745,,,,
68.614258,1.9279664,1.9270396,1.2954919,1.115628,620.63519,12.954919,0.531327332,585.14992,,,,
68.634277,1.9289674,1.9282315,1.3052175,1.1230965,620.58539,13.052175,0.534884269,585.1029673,,,,
68.654297,1.9299682,1.9292476,1.3086213,1.1264415,620.54102,13.086213,0.536477354,585.0611342,,,,
68.674316,1.9309692,1.9302132,1.3111185,1.1286689,620.62714,13.111185,0.537538172,585.1423303,,,,
68.694336,1.9319702,1.9312606,1.3111156,1.1286365,620.74023,13.111156,0.537522741,585.2489543,,,,
68.714355,1.9329712,1.9322387,1.311115,1.1286848,620.80402,13.11115,0.537545745,585.309097,,,,
68.734375,1.9339722,1.9329793,1.3111014,1.128672,620.76044,13.111014,0.537539649,585.2680087,,,,
68.754395,1.9349731,1.9340863,1.3123214,1.1299146,621.05438,13.123214,0.538131447,585.5451425,,,,
68.774414,1.9359741,1.9350893,1.3220308,1.1376488,621.03656,13.220308,0.541814926,585.5283414,,,,
68.794434,1.9369751,1.9363277,1.3257568,1.1410965,621.17627,13.257568,0.543456922,585.6600634,,,,
68.814453,1.9379761,1.936976,1.3257418,1.1410826,621.10699,13.257418,0.543450302,585.5947445,,,,
68.834473,1.9389771,1.9380617,1.3257306,1.141095,621.15002,13.257306,0.543456208,585.6353142,,,,
68.854492,1.939978,1.939258,1.3257545,1.1410631,621.24719,13.257545,0.543441015,585.7269284,,,,
68.874512,1.940979,1.9400144,1.3257518,1.1410849,621.15625,13.257518,0.543451398,585.641188,,,,
68.894531,1.94198,1.9411726,1.328541,1.143575,621.24524,13.28541,0.544637329,585.7250899,,,,
68.914551,1.942981,1.9422786,1.3388152,1.1523089,621.35156,13.388152,0.548796923,585.825331,,,,
68.93457,1.943982,1.9432536,1.3413396,1.1544921,621.34766,13.413396,0.549836691,585.821654,,,,
68.95459,1.9449829,1.944313,1.3441036,1.1569898,621.28424,13.441036,0.551026242,585.7618601,,,,
68.974609,1.9459839,1.9452121,1.344049,1.1569804,621.25775,13.44049,0.551021765,585.7368847,,,,
68.994629,1.9469849,1.9463676,1.3440789,1.1569871,621.34204,13.440789,0.551024956,585.8163553,,,,
69.014648,1.9479859,1.9472474,1.3440967,1.1569591,621.4361,13.440967,0.551011621,585.9050374,,,,
69.034668,1.9489869,1.9481593,1.3469059,1.1594318,621.38593,13.469059,0.552189265,585.8577359,,,,
69.054688,1.9499878,1.9491067,1.3565938,1.167313,621.54547,13.565938,0.555942754,586.0081541,,,,
69.074707,1.9509888,1.9505483,1.3590946,1.1695392,621.6626,13.590946,0.557003,586.1185871,,,,
69.094727,1.9519898,1.9513887,1.3615718,1.1713145,621.53119,13.615718,0.557848502,585.9946905,,,,
69.114746,1.9529908,1.9522274,1.361572,1.1713148,621.57385,13.61572,0.557848645,586.0349114,,,,
69.134766,1.9539918,1.9533284,1.3615094,1.1713614,621.63074,13.615094,0.557870839,586.0885487,,,,
69.154785,1.9549927,1.9541259,1.3615526,1.1713405,621.60681,13.615526,0.557860885,586.0659869,,,,
69.174805,1.9559937,1.9552056,1.3640941,1.1738428,621.68872,13.640941,0.559052627,586.1432136,,,,
69.194824,1.9569947,1.9563142,1.3747059,1.1738638,621.6908,13.747059,0.559062628,586.1451747,,,,
69.214844,1.9579957,1.9573231,1.3755919,1.1840607,621.66669,13.755919,0.563918988,586.1224432,,,,
69.234863,1.9589967,1.9583629,1.3780448,1.1849871,621.74805,13.780448,0.564360194,586.1991514,,,,
69.254883,1.9599975,1.9592762,1.3780755,1.1859325,621.80994,13.780755,0.564810449,586.2575028,,,,
69.274902,1.9609985,1.9603187,1.3780867,1.1859636,621.80072,13.780867,0.564825261,586.24881,,,,
69.294922,1.9619995,1.961156,1.3781099,1.185935,621.86768,13.781099,0.56481164,586.3119415,,,,
69.314941,1.9630005,1.9624019,1.3795842,1.1868684,622.01068,13.795842,0.565256179,586.4467654,,,,
69.334961,1.9640015,1.9630022,1.3892868,1.194991,621.97614,13.892868,0.569124637,586.4142002,,,,
69.35498,1.9650024,1.9642115,1.3917778,1.1972107,622.24646,13.917778,0.570181788,586.6690645,,,,
69.375,1.9660034,1.9654253,1.3942716,1.1994014,622.33319,13.942716,0.571225127,586.7508356,,,,
69.39502,1.9670044,1.9661462,1.3942471,1.1994089,622.11194,13.942471,0.571228699,586.5422357,,,,
69.415039,1.9680054,1.9673672,1.3942506,1.1994216,622.19415,13.942506,0.571234748,586.6197453,,,,
69.435059,1.9690064,1.9683412,1.3942848,1.1994035,622.15686,13.942848,0.571226128,586.5845874,,,,
69.455078,1.9700073,1.9692478,1.3970499,1.2021537,622.27448,13.970499,0.572535934,586.6954824,,,,
69.475098,1.9710083,1.9702684,1.4067115,1.2102489,622.33044,14.067115,0.576391342,586.7482428,,,,
69.495117,1.9720093,1.9715089,1.4091895,1.2120266,622.52869,14.091895,0.577237986,586.9351578,,,,
69.515137,1.9730103,1.972394,1.4116488,1.2143979,622.45148,14.116488,0.578367338,586.8623623,,,,
69.535156,1.9740113,1.9732474,1.4144363,1.2159771,622.42297,14.144363,0.579119446,586.8354824,,,,
69.555176,1.9750122,1.974285,1.4169664,1.2181871,622.59381,14.169664,0.580171977,586.9965545,,,,
69.575195,1.9760132,1.9754424,1.4200852,1.2185965,622.62378,14.200852,0.580366957,587.0248109,,,,
69.595215,1.9770142,1.9762676,1.4222338,1.2224854,622.60944,14.222338,0.582219079,587.0112908,,,,
69.615234,1.9780152,1.9774089,1.4222234,1.2238791,622.7168,14.222234,0.58288284,587.1125124,,,,
69.635254,1.9790162,1.9784715,1.425317,1.225759,622.63,14.25317,0.583778159,587.0306753,,,,
69.655273,1.9800171,1.9795113,1.4253561,1.2257237,622.59216,14.253561,0.583761347,586.9949988,,,,
69.675293,1.9810181,1.9805788,1.4253606,1.2256826,622.65747,14.253606,0.583741773,587.0565747,,,,
69.695313,1.9820191,1.9814956,1.4253361,1.2257757,622.60565,14.253361,0.583786112,587.0077175,,,,
69.715332,1.9830201,1.9823459,1.4351695,1.2279339,622.45502,14.351695,0.584813973,586.8656999,,,,
69.735352,1.9840211,1.9833548,1.4384003,1.2367927,622.5592,14.384003,0.589033052,586.9639233,,,,
69.755371,1.9850219,1.984374,1.4408731,1.2387414,622.69342,14.408731,0.589961137,587.0904692,,,,
69.775391,1.9860229,1.9854023,1.4408965,1.2394567,622.58508,14.408965,0.590301805,586.9883236,,,,
69.79541,1.9870239,1.9864694,1.440894,1.2394135,622.68127,14.40894,0.590281231,587.0790139,,,,
69.81543,1.988025,1.9872279,1.440919,1.2394403,622.69031,14.40919,0.590293994,587.087537,,,,
69.835449,1.989026,1.9885745,1.4408613,1.2394803,622.76007,14.408613,0.590313045,587.1533084,,,,
69.855469,1.9900268,1.9892436,1.4529629,1.2419136,622.78656,14.529629,0.591471925,587.1782838,,,,
69.875488,1.9910278,1.9907024,1.4558409,1.2512708,622.81671,14.558409,0.595928371,587.20671,,,,
69.895508,1.9920288,1.9913648,1.4583058,1.253714,622.80109,14.583058,0.597091966,587.1919831,,,,
69.915527,1.9930298,1.9923067,1.4583689,1.253741,622.98328,14.583689,0.597104824,587.3637562,,,,
69.935547,1.9940308,1.9933367,1.4583796,1.2537065,623,14.583796,0.597088394,587.3795203,,,,
69.955566,1.9950317,1.9941669,1.4583075,1.2537346,623.03162,14.583075,0.597101776,587.4093324,,,,
69.975586,1.9960327,1.9955697,1.4595554,1.2537816,623.07959,14.595554,0.597124161,587.4545596,,,,
69.995605,1.9970337,1.9964713,1.4705243,1.2559803,623.05042,14.705243,0.59817131,587.4270575,,,,
70.015625,1.9980347,1.9973265,1.4717728,1.2652947,623.05573,14.717728,0.602607372,587.4320639,,,,
70.035645,1.9990357,1.9985102,1.4741682,1.2655892,623.1427,14.741682,0.602747631,587.5140613,,,,
70.055664,2.0000367,1.9993703,1.4741998,1.2675059,623.28479,14.741998,0.603660475,587.6480272,,,,
70.075684,2.0010376,2.0004566,1.4741826,1.2675004,623.25214,14.741826,0.603657856,587.617244,,,,
70.095703,2.0020385,2.0015182,1.4741595,1.2675281,623.3053,14.741595,0.603671048,587.6673645,,,,
70.115723,2.0030396,2.0024495,1.4767231,1.2697079,623.23114,14.767231,0.604709197,587.5974447,,,,
70.135742,2.0040405,2.0033686,1.4866484,1.270265,623.30243,14.866484,0.60497452,587.6646586,,,,
70.155762,2.0050416,2.0043955,1.4888746,1.2791493,623.48309,14.888746,0.609205744,587.8349892,,,,
70.175781,2.0060425,2.0055211,1.4888244,1.2801821,623.5174,14.888244,0.609697623,587.8673375,,,,
70.195801,2.0070434,2.0063548,1.4888793,1.2801909,623.52655,14.888793,0.609701815,587.8759644,,,,
70.21582,2.0080445,2.0076253,1.4888407,1.2801796,623.57196,14.888407,0.609696433,587.918778,,,,
70.23584,2.0090454,2.0086579,1.4888133,1.2802067,623.50714,14.888133,0.609709339,587.8576642,,,,
70.255859,2.0100465,2.0095356,1.501265,1.2826158,623.51697,15.01265,0.610856694,587.8669321,,,,
70.275879,2.0110474,2.0104415,1.5034366,1.2925699,623.52161,15.034366,0.615597419,587.8713068,,,,
70.295898,2.0120482,2.0114586,1.5062442,1.2948781,623.604,15.062442,0.616696719,587.9489861,,,,
70.315918,2.0130494,2.0124881,1.5062339,1.2948327,623.62817,15.062339,0.616675096,587.9717742,,,,
70.335938,2.0140502,2.0136218,1.5062584,1.2948806,623.53693,15.062584,0.616697909,587.8857509,,,,
70.355957,2.0150514,2.0145128,1.5062636,1.2948835,623.6546,15.062636,0.61669929,587.996693,,,,
70.375977,2.0160522,2.0155468,1.5074867,1.2960961,623.66144,15.074867,0.617276801,588.0031419,,,,
70.395996,2.0170531,2.0164609,1.5172155,1.3035141,623.73175,15.172155,0.620809687,588.0694319,,,,
70.416016,2.0180542,2.0174153,1.5197104,1.3063401,623.76343,15.197104,0.622155594,588.0993006,,,,
70.436035,2.0190551,2.0186813,1.5222138,1.3085003,623.77057,15.222138,0.623184407,588.1060324,,,,
70.456055,2.0200562,2.0195279,1.5249883,1.3106382,623.65442,15.249883,0.6242026,587.9965233,,,,
70.476074,2.0210571,2.0203269,1.5274246,1.3129025,623.69916,15.274246,0.625280993,588.0387053,,,,
70.496094,2.022058,2.0215034,1.5299003,1.314795,623.8606,15.299003,0.626182312,588.1909148,,,,
70.516113,2.0230591,2.022402,1.5299131,1.3147635,623.87451,15.299131,0.62616731,588.2040295,,,,
70.536133,2.02406,2.0233202,1.5311826,1.3162346,623.91687,15.311826,0.626867934,588.2439675,,,,
70.556152,2.0250611,2.0246072,1.5349495,1.3197289,624.07172,15.349495,0.628532124,588.3899639,,,,
70.576172,2.026062,2.0254338,1.5349627,1.319728,623.97113,15.349627,0.628531695,588.2951252,,,,
70.596191,2.0270629,2.0267732,1.5349102,1.3197613,624.14148,15.349102,0.628547554,588.4557353,,,,
70.616211,2.028064,2.0275612,1.5349267,1.3197267,624.03027,15.349267,0.628531076,588.3508838,,,,
70.63623,2.0290649,2.0284388,1.5380478,1.3218668,624.09076,15.380478,0.629550317,588.4079153,,,,
70.65625,2.030066,2.0296557,1.5473733,1.3297271,624.13623,15.473733,0.633293852,588.4507855,,,,
70.67627,2.0310669,2.0304518,1.5511811,1.3325706,623.9751,15.511811,0.634648093,588.2988682,,,,
70.696289,2.0320678,2.0314093,1.5539536,1.3336736,624.14063,15.539536,0.635173406,588.4549339,,,,
70.716309,2.0330689,2.0325949,1.5539334,1.3352292,624.13324,15.539334,0.635914273,588.4479664,,,,
70.736328,2.0340698,2.0335207,1.553942,1.3352382,624.16962,15.53942,0.63591856,588.4822664,,,,
70.756348,2.0350709,2.0344751,1.553905,1.3352246,624.24536,15.53905,0.635912083,588.5536759,,,,
70.776367,2.0360718,2.035641,1.5551662,1.3365508,624.2041,15.551662,0.636543697,588.514775,,,,
70.796387,2.0370727,2.036603,1.5660679,1.3405119,624.32208,15.660679,0.638430204,588.6260094,,,,
70.816406,2.0380738,2.0376146,1.5670432,1.346504,624.32098,15.670432,0.641283993,588.6249723,,,,
70.836426,2.0390747,2.0384095,1.5670161,1.3464807,624.31824,15.670161,0.641272896,588.6223889,,,,
70.856445,2.0400758,2.0395024,1.5670259,1.3464831,624.45703,15.670259,0.641274039,588.7532435,,,,
70.876465,2.0410767,2.0405526,1.5670433,1.3464825,624.38336,15.670433,0.641273753,588.6837856,,,,
70.896484,2.0420775,2.0416746,1.5697895,1.3464642,624.58197,15.697895,0.641265038,588.87104,,,,
70.916504,2.0430787,2.042671,1.5798229,1.3571475,624.4765,15.798229,0.64635305,588.7716003,,,,
70.936523,2.0440795,2.043478,1.5815986,1.3589753,624.44696,15.815986,0.647223556,588.7437493,,,,
70.956543,2.0450807,2.0445423,1.5816391,1.3589829,624.57086,15.816391,0.647227175,588.8605652,,,,
70.976563,2.0460815,2.0457077,1.5816274,1.3589741,624.6394,15.816274,0.647222984,588.9251864,,,,
70.996582,2.0470824,2.0465348,1.5816211,1.3589923,624.74695,15.816211,0.647231652,589.0265871,,,,
71.016602,2.0480835,2.0474191,1.5844114,1.3589633,624.5943,15.844114,0.647217841,588.882665,,,,
71.036621,2.0490844,2.0486212,1.5843713,1.3614523,624.78418,15.843713,0.648403248,589.0616885,,,,
71.056641,2.0500855,2.0495987,1.5937608,1.3689311,624.7243,15.937608,0.65196509,589.0052321,,,,
71.07666,2.0510864,2.0504692,1.5980328,1.372336,624.80151,15.980328,0.653586703,589.0780276,,,,
71.09668,2.0520873,2.0515008,1.6005696,1.3745408,624.90973,16.005696,0.654636758,589.1800601,,,,
71.116699,2.0530884,2.0526094,1.600486,1.3745377,624.84076,16.00486,0.654635281,589.1150335,,,,
71.136719,2.0540893,2.0536015,1.6005515,1.3745607,624.89648,16.005515,0.654646235,589.1675676,,,,
71.156738,2.0550904,2.0547884,1.6005343,1.3746016,624.92993,16.005343,0.654665714,589.1991051,,,,
71.176758,2.0560913,2.0555837,1.6018233,1.3758352,624.89783,16.018233,0.655253227,589.1688404,,,,
71.196777,2.0570922,2.0566592,1.6118019,1.3841894,624.95587,16.118019,0.659231986,589.223562,,,,
71.216797,2.0580933,2.0576115,1.6154652,1.3873038,624.84564,16.154652,0.660715245,589.1196344,,,,
71.236816,2.0590942,2.0585742,1.6167593,1.3885424,624.94617,16.167593,0.661305139,589.2144166,,,,
71.256836,2.0600953,2.0595009,1.6167368,1.3885487,624.88336,16.167368,0.661308139,589.1551978,,,,
71.276855,2.0610962,2.0607116,1.6167638,1.3885012,624.97247,16.167638,0.661285517,589.2392128,,,,
71.296875,2.0620971,2.0616093,1.6193018,1.3885076,624.94031,16.193018,0.661288565,589.2088916,,,,
71.316895,2.0630982,2.0626168,1.6273351,1.3978941,625.04474,16.273351,0.665758966,589.3073508,,,,
71.336914,2.0640991,2.0636449,1.6301558,1.4001017,625.14331,16.301558,0.666810354,589.4002849,,,,
71.356934,2.0651002,2.0646257,1.6326182,1.4022448,624.94757,16.326182,0.667831023,589.2157365,,,,
71.376953,2.0661011,2.0656562,1.632619,1.4022673,625.00867,16.32619,0.667841739,589.2733431,,,,
71.396973,2.067102,2.066566,1.6326265,1.4022019,625.10278,16.326265,0.667810592,589.3620723,,,,
71.416992,2.0681031,2.0677049,1.6326677,1.402246,625.19116,16.326677,0.667831595,589.4453991,,,,
